feedback_id,patient_id,hospital_id,doctor_id,rating,comments,feedback_date
FB00017990,PAT056391,H001,DOC0038,5,"Excellent care, clean facility, and attentive nursing staff.",2025-03-20
FB00017991,PAT016312,H006,DOC0382,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-09
FB00017992,PAT042429,H004,DOC0263,5,Modern equipment and knowledgeable medical team.,2024-09-21
FB00017993,PAT064121,H006,DOC0403,5,Modern equipment and knowledgeable medical team.,2025-01-17
FB00017994,PAT071588,H008,DOC0513,2,"Hospital was severely overcrowded, could not find a bed.",2024-09-21
FB00017995,PAT034130,H001,DOC0082,3,Service was acceptable but administrative processes are slow.,2024-08-26
FB00017996,PAT004006,H001,DOC0058,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-12-12
FB00017997,PAT010766,H008,DOC0467,1,"Hospital was severely overcrowded, could not find a bed.",2024-08-26
FB00017998,PAT010726,H006,DOC0358,4,Minimal waiting time. Staff were courteous and professional.,2025-02-26
FB00017999,PAT019714,H002,DOC0114,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-23
FB00018000,PAT070066,H002,DOC0118,4,Doctor explained my condition thoroughly and answered all questions.,2024-05-30
FB00018001,PAT039056,H001,DOC0005,1,Cleanliness of the wards needs significant improvement.,2025-01-04
FB00018002,PAT007627,H004,DOC0277,3,Average experience overall. Nothing exceptional but no major complaints.,2025-02-04
FB00018003,PAT028051,H007,DOC0436,4,Modern equipment and knowledgeable medical team.,2024-08-09
FB00018004,PAT065960,H003,DOC0226,4,"Excellent care, clean facility, and attentive nursing staff.",2024-09-20
FB00018005,PAT055455,H001,DOC0041,1,Emergency department was chaotic and clearly understaffed.,2024-07-22
FB00018006,PAT004907,H001,DOC0014,4,Minimal waiting time. Staff were courteous and professional.,2024-05-19
FB00018007,PAT023224,H002,DOC0154,4,Doctor explained my condition thoroughly and answered all questions.,2024-06-28
FB00018008,PAT018924,H002,DOC0116,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-02
FB00018009,PAT015769,H001,DOC0059,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-15
FB00018010,PAT011759,H006,DOC0363,5,"Excellent care, clean facility, and attentive nursing staff.",2025-01-13
FB00018011,PAT024996,H004,DOC0266,3,Good doctors but the waiting area is too small and uncomfortable.,2024-05-15
FB00018012,PAT029785,H002,DOC0145,2,Cleanliness of the wards needs significant improvement.,2024-11-02
FB00018013,PAT049122,H002,DOC0101,3,Average experience overall. Nothing exceptional but no major complaints.,2024-06-28
FB00018014,PAT065847,H003,DOC0210,1,Cleanliness of the wards needs significant improvement.,2024-08-19
FB00018015,PAT011279,H002,DOC0131,3,Service was acceptable but administrative processes are slow.,2024-09-06
FB00018016,PAT063221,H001,DOC0034,1,Follow-up appointment was postponed twice without explanation.,2025-03-31
FB00018017,PAT054470,H008,DOC0452,3,Average experience overall. Nothing exceptional but no major complaints.,2024-05-16
FB00018018,PAT011850,H001,DOC0043,2,Follow-up appointment was postponed twice without explanation.,2025-04-16
FB00018019,PAT041574,H008,DOC0495,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-05-18
FB00018020,PAT015303,H007,DOC0427,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-02
FB00018021,PAT029999,H003,DOC0207,4,Doctor explained my condition thoroughly and answered all questions.,2025-01-19
FB00018022,PAT062132,H001,DOC0063,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-08-31
FB00018023,PAT003629,H001,DOC0077,5,Very professional doctors. Quick and efficient service.,2025-01-30
FB00018024,PAT045557,H005,DOC0280,5,Minimal waiting time. Staff were courteous and professional.,2024-06-05
FB00018025,PAT029774,H001,DOC0036,4,Doctor explained my condition thoroughly and answered all questions.,2024-10-10
FB00018026,PAT038316,H004,DOC0260,4,Doctor explained my condition thoroughly and answered all questions.,2024-06-07
FB00018027,PAT062631,H004,DOC0258,3,Service was acceptable but administrative processes are slow.,2024-06-11
FB00018028,PAT072893,H003,DOC0253,5,Very professional doctors. Quick and efficient service.,2025-05-06
FB00018029,PAT018669,H001,DOC0044,4,Very professional doctors. Quick and efficient service.,2024-12-29
FB00018030,PAT061549,H002,DOC0103,5,"Excellent care, clean facility, and attentive nursing staff.",2024-10-06
FB00018031,PAT045113,H001,DOC0069,4,Minimal waiting time. Staff were courteous and professional.,2025-01-03
FB00018032,PAT052398,H006,DOC0352,4,Minimal waiting time. Staff were courteous and professional.,2024-12-09
FB00018033,PAT019298,H003,DOC0207,5,Outstanding care in the ICU. Nurses were exceptional.,2024-10-05
FB00018034,PAT063076,H001,DOC0024,1,Billing process was confusing and poorly explained.,2024-07-23
FB00018035,PAT052726,H006,DOC0342,4,Outstanding care in the ICU. Nurses were exceptional.,2025-04-14
FB00018036,PAT056699,H008,DOC0446,5,Doctor explained my condition thoroughly and answered all questions.,2024-06-05
FB00018037,PAT020446,H003,DOC0178,1,Follow-up appointment was postponed twice without explanation.,2025-05-05
FB00018038,PAT016078,H004,DOC0260,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-09-30
FB00018039,PAT039452,H002,DOC0135,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-23
FB00018040,PAT038903,H002,DOC0113,1,Doctor seemed rushed and did not adequately explain my diagnosis.,2025-04-21
FB00018041,PAT024504,H007,DOC0443,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-22
FB00018042,PAT006566,H003,DOC0225,1,Pharmacy was out of my prescribed medication for 2 days.,2024-08-08
FB00018043,PAT036416,H006,DOC0394,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-03
FB00018044,PAT009708,H005,DOC0280,5,Doctor explained my condition thoroughly and answered all questions.,2024-09-23
FB00018045,PAT025966,H005,DOC0301,4,Doctor explained my condition thoroughly and answered all questions.,2024-10-03
FB00018046,PAT026387,H002,DOC0132,4,Minimal waiting time. Staff were courteous and professional.,2025-04-21
FB00018047,PAT003659,H008,DOC0470,1,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-05-20
FB00018048,PAT058793,H008,DOC0518,1,Cleanliness of the wards needs significant improvement.,2024-10-02
FB00018049,PAT027432,H004,DOC0267,2,Billing process was confusing and poorly explained.,2024-12-17
FB00018050,PAT037978,H001,DOC0074,1,Emergency department was chaotic and clearly understaffed.,2024-10-28
FB00018051,PAT069892,H006,DOC0400,5,Minimal waiting time. Staff were courteous and professional.,2025-05-09
FB00018052,PAT061860,H003,DOC0175,4,Outstanding care in the ICU. Nurses were exceptional.,2024-09-04
FB00018053,PAT035110,H003,DOC0176,4,"Excellent care, clean facility, and attentive nursing staff.",2024-08-31
FB00018054,PAT067784,H001,DOC0077,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-18
FB00018055,PAT065097,H008,DOC0462,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-10
FB00018056,PAT063791,H002,DOC0107,1,Billing process was confusing and poorly explained.,2024-11-03
FB00018057,PAT049076,H003,DOC0224,4,Outstanding care in the ICU. Nurses were exceptional.,2024-12-06
FB00018058,PAT012131,H006,DOC0394,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-08-24
FB00018059,PAT046711,H007,DOC0422,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-10-02
FB00018060,PAT008033,H001,DOC0048,4,Modern equipment and knowledgeable medical team.,2024-07-10
FB00018061,PAT010855,H001,DOC0004,1,Emergency department was chaotic and clearly understaffed.,2024-10-01
FB00018062,PAT072117,H001,DOC0060,3,Service was acceptable but administrative processes are slow.,2024-12-21
FB00018063,PAT072017,H005,DOC0280,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-09-23
FB00018064,PAT071424,H006,DOC0349,5,Modern equipment and knowledgeable medical team.,2025-03-14
FB00018065,PAT072362,H001,DOC0067,2,Lab results took over 5 hours. No one communicated the delay.,2025-03-26
FB00018066,PAT022177,H002,DOC0151,2,Lab results took over 5 hours. No one communicated the delay.,2024-11-09
FB00018067,PAT069760,H001,DOC0012,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-12-10
FB00018068,PAT051720,H001,DOC0067,1,Lab results took over 5 hours. No one communicated the delay.,2025-03-19
FB00018069,PAT036463,H008,DOC0506,3,Service was acceptable but administrative processes are slow.,2025-02-14
FB00018070,PAT053078,H003,DOC0218,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-09-30
FB00018071,PAT033799,H006,DOC0316,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-02-12
FB00018072,PAT026634,H008,DOC0523,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-19
FB00018073,PAT033912,H008,DOC0468,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-01-26
FB00018074,PAT071570,H006,DOC0373,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-11-20
FB00018075,PAT047192,H001,DOC0085,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-12
FB00018076,PAT060960,H007,DOC0433,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-27
FB00018077,PAT012094,H007,DOC0442,4,Very professional doctors. Quick and efficient service.,2024-07-11
FB00018078,PAT026291,H004,DOC0268,4,Minimal waiting time. Staff were courteous and professional.,2024-12-25
FB00018079,PAT011278,H003,DOC0191,2,"Hospital was severely overcrowded, could not find a bed.",2024-12-03
FB00018080,PAT072314,H001,DOC0037,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-28
FB00018081,PAT061997,H003,DOC0246,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-06
FB00018082,PAT067525,H006,DOC0362,4,Minimal waiting time. Staff were courteous and professional.,2024-08-31
FB00018083,PAT060084,H002,DOC0118,3,Service was acceptable but administrative processes are slow.,2024-06-25
FB00018084,PAT018724,H004,DOC0259,5,Minimal waiting time. Staff were courteous and professional.,2024-09-30
FB00018085,PAT011376,H001,DOC0076,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-05-13
FB00018086,PAT068621,H001,DOC0014,3,Average experience overall. Nothing exceptional but no major complaints.,2024-06-20
FB00018087,PAT014923,H005,DOC0297,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-12-11
FB00018088,PAT054086,H008,DOC0497,2,"Hospital was severely overcrowded, could not find a bed.",2024-12-06
FB00018089,PAT061991,H005,DOC0295,5,Doctor explained my condition thoroughly and answered all questions.,2024-11-25
FB00018090,PAT044032,H001,DOC0039,4,Outstanding care in the ICU. Nurses were exceptional.,2024-11-16
FB00018091,PAT042140,H008,DOC0493,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-22
FB00018092,PAT034952,H001,DOC0076,5,"Excellent care, clean facility, and attentive nursing staff.",2025-05-09
FB00018093,PAT048696,H008,DOC0511,5,"Excellent care, clean facility, and attentive nursing staff.",2025-05-06
FB00018094,PAT056395,H007,DOC0439,3,Good doctors but the waiting area is too small and uncomfortable.,2025-03-20
FB00018095,PAT039410,H001,DOC0049,4,Outstanding care in the ICU. Nurses were exceptional.,2025-03-06
FB00018096,PAT051540,H001,DOC0004,1,Billing process was confusing and poorly explained.,2024-05-13
FB00018097,PAT006360,H003,DOC0178,1,Emergency department was chaotic and clearly understaffed.,2024-06-12
FB00018098,PAT054740,H003,DOC0199,2,Emergency department was chaotic and clearly understaffed.,2024-10-13
FB00018099,PAT038184,H008,DOC0522,3,Good doctors but the waiting area is too small and uncomfortable.,2024-09-02
FB00018100,PAT071240,H007,DOC0435,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-08
FB00018101,PAT027199,H002,DOC0128,4,Outstanding care in the ICU. Nurses were exceptional.,2025-02-18
FB00018102,PAT048355,H001,DOC0017,4,Doctor explained my condition thoroughly and answered all questions.,2024-08-29
FB00018103,PAT018117,H007,DOC0428,4,Minimal waiting time. Staff were courteous and professional.,2024-08-15
FB00018104,PAT071257,H003,DOC0183,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-26
FB00018105,PAT028225,H003,DOC0211,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-12-09
FB00018106,PAT047334,H008,DOC0510,3,Good doctors but the waiting area is too small and uncomfortable.,2025-02-03
FB00018107,PAT017575,H002,DOC0165,5,Outstanding care in the ICU. Nurses were exceptional.,2025-02-10
FB00018108,PAT065488,H006,DOC0362,4,"Excellent care, clean facility, and attentive nursing staff.",2024-06-23
FB00018109,PAT047022,H008,DOC0510,1,"Hospital was severely overcrowded, could not find a bed.",2024-11-05
FB00018110,PAT052409,H007,DOC0430,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-22
FB00018111,PAT009273,H006,DOC0367,4,"Excellent care, clean facility, and attentive nursing staff.",2024-05-21
FB00018112,PAT013006,H001,DOC0087,3,Service was acceptable but administrative processes are slow.,2024-12-05
FB00018113,PAT010648,H007,DOC0423,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-11
FB00018114,PAT045688,H008,DOC0518,2,Follow-up appointment was postponed twice without explanation.,2025-04-06
FB00018115,PAT009543,H007,DOC0438,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-24
FB00018116,PAT058602,H002,DOC0097,5,Modern equipment and knowledgeable medical team.,2024-09-13
FB00018117,PAT009904,H001,DOC0050,4,Modern equipment and knowledgeable medical team.,2024-10-10
FB00018118,PAT027468,H006,DOC0387,5,Modern equipment and knowledgeable medical team.,2024-05-11
FB00018119,PAT021066,H007,DOC0433,4,Outstanding care in the ICU. Nurses were exceptional.,2024-12-30
FB00018120,PAT047366,H003,DOC0197,3,Service was acceptable but administrative processes are slow.,2024-10-16
FB00018121,PAT009548,H008,DOC0447,3,Average experience overall. Nothing exceptional but no major complaints.,2025-02-24
FB00018122,PAT062177,H001,DOC0026,1,Cleanliness of the wards needs significant improvement.,2025-05-02
FB00018123,PAT041263,H002,DOC0170,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-05-12
FB00018124,PAT064481,H002,DOC0135,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-06
FB00018125,PAT074685,H003,DOC0215,2,Billing process was confusing and poorly explained.,2025-03-19
FB00018126,PAT063559,H001,DOC0022,2,Pharmacy was out of my prescribed medication for 2 days.,2024-06-10
FB00018127,PAT054245,H003,DOC0210,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-12-08
FB00018128,PAT010456,H001,DOC0010,4,"Excellent care, clean facility, and attentive nursing staff.",2024-08-24
FB00018129,PAT037626,H001,DOC0055,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-11
FB00018130,PAT067377,H001,DOC0001,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-09-10
FB00018131,PAT046403,H001,DOC0003,5,Doctor explained my condition thoroughly and answered all questions.,2024-06-26
FB00018132,PAT070687,H001,DOC0060,1,Lab results took over 5 hours. No one communicated the delay.,2024-06-10
FB00018133,PAT018703,H007,DOC0435,5,Minimal waiting time. Staff were courteous and professional.,2024-09-22
FB00018134,PAT049485,H001,DOC0010,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-04-21
FB00018135,PAT030135,H002,DOC0133,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-23
FB00018136,PAT013946,H008,DOC0469,4,Modern equipment and knowledgeable medical team.,2024-09-10
FB00018137,PAT011667,H003,DOC0244,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-04-20
FB00018138,PAT022796,H002,DOC0136,5,Minimal waiting time. Staff were courteous and professional.,2025-01-07
FB00018139,PAT067858,H003,DOC0183,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-02-16
FB00018140,PAT050961,H003,DOC0201,3,Service was acceptable but administrative processes are slow.,2025-03-15
FB00018141,PAT070328,H006,DOC0366,4,Modern equipment and knowledgeable medical team.,2025-03-10
FB00018142,PAT037776,H006,DOC0351,4,Modern equipment and knowledgeable medical team.,2025-04-12
FB00018143,PAT058354,H002,DOC0137,4,Modern equipment and knowledgeable medical team.,2024-12-11
FB00018144,PAT061667,H006,DOC0393,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-11-28
FB00018145,PAT032658,H001,DOC0031,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-07-27
FB00018146,PAT000463,H004,DOC0272,2,Lab results took over 5 hours. No one communicated the delay.,2024-06-09
FB00018147,PAT028710,H004,DOC0266,4,Minimal waiting time. Staff were courteous and professional.,2024-06-29
FB00018148,PAT034096,H004,DOC0261,5,Minimal waiting time. Staff were courteous and professional.,2025-04-28
FB00018149,PAT068045,H004,DOC0277,3,Good doctors but the waiting area is too small and uncomfortable.,2025-04-07
FB00018150,PAT030900,H006,DOC0376,5,Modern equipment and knowledgeable medical team.,2024-07-04
FB00018151,PAT039354,H004,DOC0268,4,Modern equipment and knowledgeable medical team.,2024-09-30
FB00018152,PAT005999,H001,DOC0074,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-02-21
FB00018153,PAT052736,H006,DOC0364,4,Modern equipment and knowledgeable medical team.,2024-06-04
FB00018154,PAT030725,H004,DOC0275,5,Outstanding care in the ICU. Nurses were exceptional.,2025-05-02
FB00018155,PAT023857,H008,DOC0520,4,Very professional doctors. Quick and efficient service.,2024-10-20
FB00018156,PAT009684,H002,DOC0108,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-31
FB00018157,PAT064955,H005,DOC0311,2,"Hospital was severely overcrowded, could not find a bed.",2025-04-07
FB00018158,PAT005753,H005,DOC0312,4,"Excellent care, clean facility, and attentive nursing staff.",2025-03-06
FB00018159,PAT052845,H001,DOC0057,5,Modern equipment and knowledgeable medical team.,2025-04-01
FB00018160,PAT061057,H001,DOC0089,2,Emergency department was chaotic and clearly understaffed.,2025-03-20
FB00018161,PAT026062,H004,DOC0277,5,Outstanding care in the ICU. Nurses were exceptional.,2024-11-30
FB00018162,PAT059001,H006,DOC0389,2,Cleanliness of the wards needs significant improvement.,2024-05-14
FB00018163,PAT015126,H006,DOC0417,5,"Excellent care, clean facility, and attentive nursing staff.",2024-08-19
FB00018164,PAT016544,H003,DOC0243,2,Extremely long waiting time — over 3 hours for a simple consultation.,2025-02-12
FB00018165,PAT031314,H002,DOC0156,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-19
FB00018166,PAT048080,H006,DOC0370,5,Modern equipment and knowledgeable medical team.,2024-06-23
FB00018167,PAT020107,H002,DOC0097,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-07-30
FB00018168,PAT051591,H002,DOC0130,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-02
FB00018169,PAT032701,H005,DOC0293,2,Billing process was confusing and poorly explained.,2024-05-18
FB00018170,PAT050880,H005,DOC0304,5,Modern equipment and knowledgeable medical team.,2024-11-20
FB00018171,PAT059860,H003,DOC0189,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-06-04
FB00018172,PAT029588,H001,DOC0021,2,Cleanliness of the wards needs significant improvement.,2025-04-23
FB00018173,PAT068490,H007,DOC0424,4,Minimal waiting time. Staff were courteous and professional.,2025-01-01
FB00018174,PAT066237,H003,DOC0186,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-10-03
FB00018175,PAT007330,H003,DOC0225,2,Lab results took over 5 hours. No one communicated the delay.,2024-11-18
FB00018176,PAT037982,H001,DOC0013,1,Cleanliness of the wards needs significant improvement.,2025-05-04
FB00018177,PAT012093,H006,DOC0390,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-12-11
FB00018178,PAT073830,H001,DOC0031,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-08-08
FB00018179,PAT068920,H007,DOC0437,5,Very professional doctors. Quick and efficient service.,2025-02-19
FB00018180,PAT052672,H003,DOC0251,2,Cleanliness of the wards needs significant improvement.,2025-02-16
FB00018181,PAT044788,H001,DOC0077,4,Modern equipment and knowledgeable medical team.,2024-10-04
FB00018182,PAT050007,H002,DOC0117,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-09-24
FB00018183,PAT056197,H005,DOC0306,3,Good doctors but the waiting area is too small and uncomfortable.,2025-04-11
FB00018184,PAT026492,H001,DOC0016,4,Doctor explained my condition thoroughly and answered all questions.,2024-12-17
FB00018185,PAT073778,H008,DOC0460,4,Minimal waiting time. Staff were courteous and professional.,2025-04-16
FB00018186,PAT025132,H006,DOC0332,2,Extremely long waiting time — over 3 hours for a simple consultation.,2025-01-17
FB00018187,PAT008806,H001,DOC0048,5,Doctor explained my condition thoroughly and answered all questions.,2024-07-02
FB00018188,PAT047703,H002,DOC0109,1,Extremely long waiting time — over 3 hours for a simple consultation.,2024-08-01
FB00018189,PAT016101,H004,DOC0261,4,Modern equipment and knowledgeable medical team.,2024-11-28
FB00018190,PAT020121,H002,DOC0131,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-10-22
FB00018191,PAT001215,H005,DOC0298,5,"Excellent care, clean facility, and attentive nursing staff.",2025-02-06
FB00018192,PAT013777,H002,DOC0154,3,Service was acceptable but administrative processes are slow.,2024-12-17
FB00018193,PAT042820,H006,DOC0365,4,Minimal waiting time. Staff were courteous and professional.,2024-09-15
FB00018194,PAT039304,H003,DOC0231,2,Follow-up appointment was postponed twice without explanation.,2025-04-26
FB00018195,PAT024678,H001,DOC0085,1,Cleanliness of the wards needs significant improvement.,2024-12-18
FB00018196,PAT018084,H002,DOC0104,5,Outstanding care in the ICU. Nurses were exceptional.,2024-12-13
FB00018197,PAT074820,H006,DOC0411,4,Very professional doctors. Quick and efficient service.,2025-05-07
FB00018198,PAT018359,H001,DOC0032,2,Follow-up appointment was postponed twice without explanation.,2025-03-30
FB00018199,PAT011076,H005,DOC0305,5,Minimal waiting time. Staff were courteous and professional.,2025-02-19
FB00018200,PAT015347,H001,DOC0050,5,Modern equipment and knowledgeable medical team.,2024-05-20
FB00018201,PAT022742,H002,DOC0165,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-28
FB00018202,PAT026328,H002,DOC0094,2,Cleanliness of the wards needs significant improvement.,2024-06-07
FB00018203,PAT061606,H008,DOC0470,2,Emergency department was chaotic and clearly understaffed.,2025-01-04
FB00018204,PAT001424,H008,DOC0522,1,Emergency department was chaotic and clearly understaffed.,2025-01-07
FB00018205,PAT049463,H002,DOC0146,1,Emergency department was chaotic and clearly understaffed.,2025-04-01
FB00018206,PAT051011,H003,DOC0246,3,Average experience overall. Nothing exceptional but no major complaints.,2025-01-26
FB00018207,PAT034439,H008,DOC0520,5,Modern equipment and knowledgeable medical team.,2024-09-25
FB00018208,PAT069018,H001,DOC0076,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-02-23
FB00018209,PAT023604,H001,DOC0030,3,Average experience overall. Nothing exceptional but no major complaints.,2024-07-29
FB00018210,PAT031832,H006,DOC0410,4,Outstanding care in the ICU. Nurses were exceptional.,2025-03-15
FB00018211,PAT029330,H003,DOC0244,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-29
FB00018212,PAT070459,H001,DOC0017,3,Service was acceptable but administrative processes are slow.,2024-12-15
FB00018213,PAT031967,H002,DOC0114,5,Outstanding care in the ICU. Nurses were exceptional.,2024-07-03
FB00018214,PAT032434,H005,DOC0305,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-08
FB00018215,PAT026988,H003,DOC0210,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-08-27
FB00018216,PAT056134,H008,DOC0511,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-09
FB00018217,PAT022129,H006,DOC0360,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-12-28
FB00018218,PAT010849,H008,DOC0447,5,Very professional doctors. Quick and efficient service.,2024-10-28
FB00018219,PAT001117,H003,DOC0231,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-10-11
FB00018220,PAT003370,H006,DOC0416,4,Modern equipment and knowledgeable medical team.,2025-01-22
FB00018221,PAT023996,H003,DOC0213,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-12-01
FB00018222,PAT037839,H005,DOC0297,4,Modern equipment and knowledgeable medical team.,2024-06-15
FB00018223,PAT055246,H002,DOC0141,1,"Hospital was severely overcrowded, could not find a bed.",2024-12-22
FB00018224,PAT017922,H008,DOC0520,5,Very professional doctors. Quick and efficient service.,2024-10-26
FB00018225,PAT047596,H005,DOC0309,4,"Excellent care, clean facility, and attentive nursing staff.",2024-10-31
FB00018226,PAT050226,H001,DOC0034,3,Good doctors but the waiting area is too small and uncomfortable.,2025-04-14
FB00018227,PAT021577,H006,DOC0416,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-03
FB00018228,PAT040934,H001,DOC0003,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-29
FB00018229,PAT012608,H002,DOC0146,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-08
FB00018230,PAT020292,H003,DOC0253,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-10
FB00018231,PAT058558,H006,DOC0325,4,Minimal waiting time. Staff were courteous and professional.,2024-12-23
FB00018232,PAT041061,H002,DOC0130,3,Average experience overall. Nothing exceptional but no major complaints.,2025-02-24
FB00018233,PAT071127,H008,DOC0496,1,Pharmacy was out of my prescribed medication for 2 days.,2024-06-30
FB00018234,PAT021846,H002,DOC0101,5,Outstanding care in the ICU. Nurses were exceptional.,2024-12-22
FB00018235,PAT070814,H003,DOC0189,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-25
FB00018236,PAT011495,H006,DOC0356,5,Minimal waiting time. Staff were courteous and professional.,2025-01-03
FB00018237,PAT023025,H005,DOC0279,5,Outstanding care in the ICU. Nurses were exceptional.,2024-05-27
FB00018238,PAT050890,H004,DOC0275,1,Extremely long waiting time — over 3 hours for a simple consultation.,2025-03-20
FB00018239,PAT026742,H003,DOC0197,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-21
FB00018240,PAT072607,H008,DOC0512,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-29
FB00018241,PAT006240,H001,DOC0073,3,Good doctors but the waiting area is too small and uncomfortable.,2024-06-03
FB00018242,PAT070743,H008,DOC0502,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-07-02
FB00018243,PAT002979,H008,DOC0447,2,Emergency department was chaotic and clearly understaffed.,2024-08-16
FB00018244,PAT020472,H004,DOC0263,5,Very professional doctors. Quick and efficient service.,2024-08-21
FB00018245,PAT007529,H001,DOC0014,3,Service was acceptable but administrative processes are slow.,2025-02-12
FB00018246,PAT013609,H001,DOC0057,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-08-18
FB00018247,PAT043275,H002,DOC0173,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-28
FB00018248,PAT051336,H007,DOC0430,4,"Excellent care, clean facility, and attentive nursing staff.",2024-12-14
FB00018249,PAT061047,H001,DOC0046,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-01-25
FB00018250,PAT028217,H007,DOC0421,4,Modern equipment and knowledgeable medical team.,2024-05-10
FB00018251,PAT050248,H001,DOC0078,2,Pharmacy was out of my prescribed medication for 2 days.,2025-04-07
FB00018252,PAT020324,H001,DOC0036,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-04-29
FB00018253,PAT009873,H006,DOC0417,4,Minimal waiting time. Staff were courteous and professional.,2024-07-01
FB00018254,PAT059564,H005,DOC0310,1,"Hospital was severely overcrowded, could not find a bed.",2024-06-19
FB00018255,PAT005365,H001,DOC0041,2,Lab results took over 5 hours. No one communicated the delay.,2024-07-16
FB00018256,PAT046721,H001,DOC0037,2,Follow-up appointment was postponed twice without explanation.,2025-02-26
FB00018257,PAT033739,H006,DOC0317,5,Minimal waiting time. Staff were courteous and professional.,2025-03-04
FB00018258,PAT058773,H001,DOC0032,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-02-04
FB00018259,PAT020504,H002,DOC0127,2,Extremely long waiting time — over 3 hours for a simple consultation.,2024-11-27
